Unnamed: 0,id,text,Hashtags,date,follower_count
479,1393278274743177222,Well after the gardener cut through the internet cable now have the internet back and running the,[],2021-05-14 18:53:21,457
480,1393278010317361152,Six Useful Google Search Operators https,[],2021-05-14 18:52:18,50885
481,1393277875437121540,CartersCollectablesUK #Google #CCUK,"[{'text': 'Google', 'indices': [46, 53]}, {'text': 'CCUK4S', 'indices': [55, 62]}]",2021-05-14 18:51:46,1539
482,1393277684575264775,Nothing fills greater sense resignation than messages from #google that Gmail almost full like what the,"[{'text': 'google', 'indices': [81, 88]}]",2021-05-14 18:51:00,3471
483,1393277633106939908,How many you use Safari prefer over Chrome for the simple reason CPU thankful But would definitely like,[],2021-05-14 18:50:48,157
484,1393277408766214149,now Google news #Google #news TOKA Google News via,"[{'text': 'Google', 'indices': [43, 50]}, {'text': 'news', 'indices': [51, 56]}]",2021-05-14 18:49:54,6433
485,1393277391770898434,Willow Tree Home Health Care #Google,"[{'text': 'Google', 'indices': [32, 39]}]",2021-05-14 18:49:50,374
486,1393277242596200450,Mathesul Invisalign Invisible Braces Orthodontic Dental Implant Clinic #Google,"[{'text': 'Google', 'indices': [77, 84]}]",2021-05-14 18:49:15,627
487,1393277205438865410,Check out Gig #Fiverr design awesome #google #banners Adwords display #ads,"[{'text': 'Fiverr', 'indices': [20, 27]}, {'text': 'google', 'indices': [45, 52]}, {'text': 'banners', 'indices': [53, 61]}, {'text': 'ads', 'indices': [82, 86]}]",2021-05-14 18:49:06,206
488,1393277114150014978,How many you use Safari prefer over Chrome for the simple reason CPU thankful But would definite,[],2021-05-14 18:48:44,202
489,1393276960860635137,Mathesul Invisalign Invisible Braces Orthodontic Dental Implant Clinic #Google,"[{'text': 'Google', 'indices': [77, 84]}]",2021-05-14 18:48:07,627
490,1393276796762824705,Nothing fills greater sense resignation than messages from #google that Gmail almost full like what the,"[{'text': 'google', 'indices': [81, 88]}]",2021-05-14 18:47:28,27547
491,1393276729356001282,this episode visit with Kate Biberdorf aka along with Christian artist influencer podcaster,[],2021-05-14 18:47:12,675
492,1393276697668108289,love #google but these guys plant trees for every search ciao ciao,"[{'text': 'google', 'indices': [32, 39]}]",2021-05-14 18:47:05,1967
493,1393276679456534530,this episode visit with Kate Biberdorf aka along with Christian artist influencer podcaster,[],2021-05-14 18:47:00,293
494,1393276591782903808,this episode visit with Kate Biberdorf aka along with Christian artist influencer podcaster,[],2021-05-14 18:46:39,71
495,1393276580261109760,Cisco Umbrella Offers Full Coverage Cloud Security #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [51, 62]}, {'text': 'youtube', 'indices': [63, 71]}, {'text': 'bitcoin', 'indices': [72, 80]}, {'text': 'music', 'indices': [81, 87]}, {'text': 'twitter', 'indices': [88, 96]}, {'text': 'art', 'indices': [97, 101]}, {'text': 'live', 'indices': [102, 107]}]",2021-05-14 18:46:37,8829
496,1393276577698484233,Appliance Repair OKC Services #Google,"[{'text': 'Google', 'indices': [33, 40]}]",2021-05-14 18:46:36,749
497,1393276475881656325,These Blazing Stars Just Disappeared The Missing Generation Women the Washington Post,[],2021-05-14 18:46:12,779
498,1393276453794500621,Join Direct Booking Masterclass Monday May EST for Ways Maximize Direct Book,[],2021-05-14 18:46:07,1314
499,1393276450791374851,this episode visit with Kate Biberdorf aka along with Christian artist influencer podcas,[],2021-05-14 18:46:06,2887
500,1393276399213957120,#starlink teams with google #google governing council #hederahashgraph #hbar #HelloFuture,"[{'text': 'starlink', 'indices': [0, 9]}, {'text': 'google', 'indices': [31, 38]}, {'text': 'hederahashgraph', 'indices': [63, 79]}, {'text': 'hbar', 'indices': [82, 87]}, {'text': 'HelloFuture', 'indices': [89, 101]}]",2021-05-14 18:45:54,0
501,1393276381568638977,Appliance Repair OKC Services #Google,"[{'text': 'Google', 'indices': [33, 40]}]",2021-05-14 18:45:49,2
502,1393276349779898369,JOBS The Technology Coalition incl #Google #Facebook #Amazon #Apple #Microsoft #Twitter group tech companie,"[{'text': 'Google', 'indices': [58, 65]}, {'text': 'Facebook', 'indices': [66, 75]}, {'text': 'Amazon', 'indices': [76, 83]}, {'text': 'Apple', 'indices': [84, 90]}, {'text': 'Microsoft', 'indices': [91, 101]}, {'text': 'Twitter', 'indices': [102, 110]}]",2021-05-14 18:45:42,1745
503,1393276265193422848,Alhamdulillah the full series the Qur anic Sciences now available #Youtube,"[{'text': 'Youtube', 'indices': [75, 83]}]",2021-05-14 18:45:22,23905
504,1393276134607908864,#Google will soon switch two factor authentication default #infosec #cybersecurity,"[{'text': 'Google', 'indices': [16, 23]}, {'text': '2FA', 'indices': [71, 75]}, {'text': 'infosec', 'indices': [115, 123]}, {'text': 'cybersecurity', 'indices': [124, 138]}]",2021-05-14 18:44:50,42
505,1393275921486991361,The news comes after five months internal turmoil sparked #Google firing both leaders its ethics divisio,"[{'text': 'Google', 'indices': [84, 91]}]",2021-05-14 18:44:00,2581
506,1393275914100768768,Nothing fills greater sense resignation than messages from #google that Gmail almost full like,"[{'text': 'google', 'indices': [67, 74]}]",2021-05-14 18:43:58,2635
507,1393275838209138699,#Work customer engagement application built #Dynamics and unlocks new revenue opportunities and boosts client,"[{'text': 'Work365', 'indices': [17, 25]}, {'text': 'Dynamics', 'indices': [72, 81]}]",2021-05-14 18:43:40,422
508,1393275629471092740,Google Has Not Launches Broad Core Update Since December #Google #Search #SEO via,"[{'text': 'Google', 'indices': [90, 97]}, {'text': 'Search', 'indices': [98, 105]}, {'text': 'SEO', 'indices': [106, 110]}]",2021-05-14 18:42:50,10799
509,1393275457441648640,YouTube Not Working Try These Quick Fixes First #musicindustry #musicbusiness #musicbiz #yo,"[{'text': 'musicindustry', 'indices': [96, 110]}, {'text': 'musicbusiness', 'indices': [111, 125]}, {'text': 'musicbiz', 'indices': [126, 135]}]",2021-05-14 18:42:09,3327
510,1393274930456891399,#SuperAnimalRoyale and #ShantaeandthePiratesCurse are coming #Stadia later this year #CloudGaming,"[{'text': 'SuperAnimalRoyale', 'indices': [0, 18]}, {'text': 'ShantaeandthePiratesCurse', 'indices': [23, 49]}, {'text': 'Stadia', 'indices': [64, 71]}, {'text': 'CloudGaming', 'indices': [90, 102]}]",2021-05-14 18:40:03,71
511,1393274915294429193,and discuss the episode Hundred Yards Over The Rim and the practicality,[],2021-05-14 18:40:00,52
512,1393274600830603266,These extensions EAD are basic needs force immigrants into Servitude leading Suppression,"[{'text': 'H1B', 'indices': [38, 42]}, {'text': 'H4EAD', 'indices': [55, 61]}]",2021-05-14 18:38:45,21
513,1393274574553460739,Ask Something about Massive Rockerz Entertainment #Google,"[{'text': 'Google', 'indices': [53, 60]}]",2021-05-14 18:38:39,145
514,1393274500096008194,the wordings the #icta seem imply that #google and #mozilla agree with them,"[{'text': 'icta', 'indices': [46, 51]}, {'text': 'google', 'indices': [72, 79]}, {'text': 'mozilla', 'indices': [84, 92]}]",2021-05-14 18:38:21,95
515,1393274461013430272,Planning for Weekend picnic hiking camping shopping yoga just nothing,[],2021-05-14 18:38:11,32
516,1393274320735047684,Few companies own both the services that can this well the video platforms they are competing against #Amazon,"[{'text': 'Amazon', 'indices': [132, 139]}]",2021-05-14 18:37:38,14
517,1393274286199107590,Under the deal #ElonMusk space development company will install #Starlink ground stations #Google data centres that,"[{'text': 'ElonMusk', 'indices': [31, 40]}, {'text': 'Starlink', 'indices': [82, 91]}, {'text': 'Google', 'indices': [111, 118]}]",2021-05-14 18:37:30,7
518,1393274203332399104,These extensions EAD are basic needs force immigrants into Servitude leading Suppression,"[{'text': 'H1B', 'indices': [38, 42]}, {'text': 'H4EAD', 'indices': [55, 61]}]",2021-05-14 18:37:10,568
519,1393274126295523329,See you the bar tonight partner #Google #googlepartners #fridayfunday #TGIF #DryJokesFriday #instadaily,"[{'text': 'Google', 'indices': [37, 44]}, {'text': 'googlepartners', 'indices': [45, 60]}, {'text': 'fridayfunday', 'indices': [61, 74]}, {'text': 'TGIF', 'indices': [75, 80]}, {'text': 'DryJokesFriday', 'indices': [81, 96]}, {'text': 'instadaily', 'indices': [97, 108]}]",2021-05-14 18:36:52,138
520,1393274123812442112,now verified Google Message our Google Business Profile visit using the Google Maps Here,[],2021-05-14 18:36:51,5
521,1393274050345058307,Google leads business push preserve work permits for spouses #Google always fights for immigrants but NEV,"[{'text': 'Google', 'indices': [95, 102]}]",2021-05-14 18:36:34,1035
522,1393273840642392067,#Google #AkshayaTritiya #IndianArmy #YouTube #Technical #technicalguruji Chinese document leaked Australian med,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'AkshayaTritiya', 'indices': [8, 23]}, {'text': 'IndianArmy', 'indices': [24, 35]}, {'text': 'YouTube', 'indices': [36, 44]}, {'text': 'Technical', 'indices': [45, 55]}, {'text': 'technicalguruji', 'indices': [56, 72]}]",2021-05-14 18:35:44,5
523,1393273735562547203,Ain that the truth #google,"[{'text': 'google', 'indices': [23, 30]}]",2021-05-14 18:35:18,8727
524,1393273411351232512,#Google shit #Gmail more problematic than ever #Google not spending money for security now have countles,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'Gmail', 'indices': [13, 19]}, {'text': 'Google', 'indices': [53, 60]}]",2021-05-14 18:34:01,31
525,1393273386860650500,#Google #Apple and #Microsoft and leading chip manufacturers including #Intel have been have united with the,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'Apple', 'indices': [9, 15]}, {'text': 'Microsoft', 'indices': [21, 31]}, {'text': 'Intel', 'indices': [75, 81]}]",2021-05-14 18:33:55,7559
526,1393273234708221955,Friday business and entrepreneur resource Learn how create one stop shop for all your business videos,[],2021-05-14 18:33:19,203
527,1393273234141876228,How Adobe Sign Microsoft Helps Businesses Solve Their Paper Problem #technology #business #cybersecurity #google #ama,"[{'text': 'technology', 'indices': [90, 101]}, {'text': 'business', 'indices': [102, 111]}, {'text': 'cybersecurity', 'indices': [112, 126]}, {'text': 'google', 'indices': [127, 134]}]",2021-05-14 18:33:19,651
528,1393273212008603653,How Adobe Sign Microsoft Helps Businesses Solve Their Paper Problem #technology #business #cybersecurity #google #ama,"[{'text': 'technology', 'indices': [90, 101]}, {'text': 'business', 'indices': [102, 111]}, {'text': 'cybersecurity', 'indices': [112, 126]}, {'text': 'google', 'indices': [127, 134]}]",2021-05-14 18:33:14,1267
529,1393273186742018048,How Adobe Sign Microsoft Helps Businesses Solve Their Paper Problem #technology #business #cybersecurity,"[{'text': 'technology', 'indices': [75, 86]}, {'text': 'business', 'indices': [87, 96]}, {'text': 'cybersecurity', 'indices': [97, 111]}]",2021-05-14 18:33:08,8829
530,1393273099236294660,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:32:47,1267
531,1393273089790603267,can creat and manage verified Google Business listing month for your business #business,"[{'text': 'business', 'indices': [93, 102]}]",2021-05-14 18:32:45,5
532,1393273077165789193,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:32:42,2084
533,1393273065761480704,#sunder Pichai #Google Raises Internal Donations For NGOs India Helping With COVID Fight Google has,"[{'text': 'sunder', 'indices': [0, 7]}, {'text': 'Google', 'indices': [15, 22]}]",2021-05-14 18:32:39,0
534,1393272964339015682,Online Branding Easy and interesting way grow your business Know about #facebookmarketing,"[{'text': 'facebookmarketing', 'indices': [82, 100]}]",2021-05-14 18:32:15,41
535,1393272959339466752,Bitcoin bad for the environment #Bitcoin #datacenters #google #environment,"[{'text': 'Bitcoin', 'indices': [38, 46]}, {'text': 'datacenters', 'indices': [47, 59]}, {'text': 'google', 'indices': [60, 67]}, {'text': 'environment', 'indices': [68, 80]}]",2021-05-14 18:32:13,671
536,1393272883569364992,Put Palestine your map #Google,"[{'text': 'Google', 'indices': [26, 33]}]",2021-05-14 18:31:55,2579
537,1393272815076265984,From Niche Mainstream The Evolution the Multicloud #technology #business #cybersecurity #google #amazon #blockcha,"[{'text': 'technology', 'indices': [77, 88]}, {'text': 'business', 'indices': [89, 98]}, {'text': 'cybersecurity', 'indices': [99, 113]}, {'text': 'google', 'indices': [114, 121]}, {'text': 'amazon', 'indices': [122, 129]}]",2021-05-14 18:31:39,2084
538,1393272788031401986,#Google Maps #StreetView offers detailed views some the most beautiful landscapes #Zimbabwe and,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'StreetView', 'indices': [14, 25]}, {'text': 'Zimbabwe', 'indices': [92, 101]}]",2021-05-14 18:31:33,42962
539,1393272687527596038,Day DaysOfCode Learned dart basics fuctions and types #flutterdev #flutter #dart #google,"[{'text': '100DaysOfCode', 'indices': [24, 38]}, {'text': 'flutterdev', 'indices': [80, 91]}, {'text': 'flutter', 'indices': [92, 100]}, {'text': 'dart', 'indices': [101, 106]}, {'text': 'google', 'indices': [107, 114]}]",2021-05-14 18:31:09,1360
540,1393272687217233921,Day DaysOfCode Learned dart basics fuctions and types #flutterdev #flutter #dart #google,"[{'text': '100DaysOfCode', 'indices': [24, 38]}, {'text': 'flutterdev', 'indices': [80, 91]}, {'text': 'flutter', 'indices': [92, 100]}, {'text': 'dart', 'indices': [101, 106]}, {'text': 'google', 'indices': [107, 114]}]",2021-05-14 18:31:09,1806
541,1393272686944477187,Day DaysOfCode Learned dart basics fuctions and types #flutterdev #flutter #dart #google,"[{'text': '100DaysOfCode', 'indices': [24, 38]}, {'text': 'flutterdev', 'indices': [80, 91]}, {'text': 'flutter', 'indices': [92, 100]}, {'text': 'dart', 'indices': [101, 106]}, {'text': 'google', 'indices': [107, 114]}]",2021-05-14 18:31:08,28672
542,1393272665503191040,Day DaysOfCode Learned dart basics fuctions and types #flutterdev #flutter #dart #google,"[{'text': '100DaysOfCode', 'indices': [11, 25]}, {'text': 'flutterdev', 'indices': [67, 78]}, {'text': 'flutter', 'indices': [79, 87]}, {'text': 'dart', 'indices': [88, 93]}, {'text': 'google', 'indices': [94, 101]}]",2021-05-14 18:31:03,20
543,1393272614639083520,Check your competitors rankings #google amp amp #bing and compare them with yours #seo,"[{'text': 'google', 'indices': [36, 43]}, {'text': 'bing', 'indices': [54, 59]}, {'text': 'seo', 'indices': [113, 117]}]",2021-05-14 18:30:51,360
544,1393272569403518983,Lord Malloren TEMPTING FORTUNE BESTSELL Beverley #Romance #Regency #ebook #Google,"[{'text': 'Romance', 'indices': [60, 68]}, {'text': 'Regency', 'indices': [69, 77]}, {'text': 'ebook', 'indices': [78, 84]}, {'text': 'Google', 'indices': [85, 92]}]",2021-05-14 18:30:40,62553
545,1393272412872060932,Ten Amazing Tips Improve Organic Search Rankings Google #wordpress #wordpressblogs #brndlethemes,"[{'text': 'wordpress', 'indices': [99, 109]}, {'text': 'wordpressblogs', 'indices': [110, 125]}, {'text': 'brndlethemes', 'indices': [126, 139]}]",2021-05-14 18:30:03,115
546,1393272412360384512,#Google will soon switch two factor authentication default #infosec,"[{'text': 'Google', 'indices': [0, 7]}, {'text': '2FA', 'indices': [55, 59]}, {'text': 'infosec', 'indices': [99, 107]}]",2021-05-14 18:30:03,218
547,1393272269976313859,Determining which Google campaign type works best for you based your goals marketing plans and business strategies,[],2021-05-14 18:29:29,960
548,1393271942484946944,#Google didn want follow the usual Square they went ahead with Rectangle,"[{'text': 'Google', 'indices': [0, 7]}]",2021-05-14 18:28:11,3398
549,1393271739279450112,Seems history keep repeating Same like #Kashmir even #Palestine medical staff are attacked amp ambulances are stopped,"[{'text': 'Kashmir', 'indices': [59, 67]}, {'text': 'Palestine', 'indices': [76, 86]}]",2021-05-14 18:27:23,767
550,1393271609717411846,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:26:52,11106
551,1393271564179853312,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:26:41,228
552,1393271555703001088,Reel Google Earth but there twist #Google #comedy #reelsinstagram,"[{'text': 'Google', 'indices': [81, 88]}, {'text': 'comedy', 'indices': [89, 96]}, {'text': 'reelsinstagram', 'indices': [97, 112]}]",2021-05-14 18:26:39,32
553,1393270978721972228,Seems history keep repeating Same like #Kashmir even #Palestine medical staff are attacked amp ambulances are stopped,"[{'text': 'Kashmir', 'indices': [59, 67]}, {'text': 'Palestine', 'indices': [76, 86]}]",2021-05-14 18:24:21,67
554,1393270924242153476,Maine teen compete Doodle for Google Scholarship finals #Android #Google #Facebook,"[{'text': 'Android', 'indices': [110, 118]}, {'text': 'Google', 'indices': [119, 126]}, {'text': 'Facebook', 'indices': [127, 136]}]",2021-05-14 18:24:08,1368
555,1393270812065607683,May connect with developers from around the world for discussions gain hands learning with #Google experts,"[{'text': 'Google', 'indices': [124, 131]}]",2021-05-14 18:23:41,9111
556,1393270589134184456,#Put Palestine Your Maps #Google #Gazaunderattak Google Inc GOOGLE Put Palestine Your Maps Sign the,"[{'text': 'Put_Palestine_On_Your_Maps', 'indices': [0, 27]}, {'text': 'Google', 'indices': [29, 36]}, {'text': 'Gazaunderattak', 'indices': [37, 52]}]",2021-05-14 18:22:48,60
557,1393270233092272133,CDW Tech Talk Series Join the Live Experience #blockchain #youtube #bitcoin #music #twitter #art #live daysofcode #nowp,"[{'text': 'blockchain', 'indices': [62, 73]}, {'text': 'youtube', 'indices': [74, 82]}, {'text': 'bitcoin', 'indices': [83, 91]}, {'text': 'music', 'indices': [92, 98]}, {'text': 'twitter', 'indices': [99, 107]}, {'text': 'art', 'indices': [108, 112]}, {'text': 'live', 'indices': [113, 118]}, {'text': '100daysofcode', 'indices': [119, 133]}]",2021-05-14 18:21:23,4314
558,1393270125139218440,CDW Tech Talk Series Join the Live Experience #blockchain #youtube #bitcoin #music #twitter #art #live daysofcode #nowp,"[{'text': 'blockchain', 'indices': [62, 73]}, {'text': 'youtube', 'indices': [74, 82]}, {'text': 'bitcoin', 'indices': [83, 91]}, {'text': 'music', 'indices': [92, 98]}, {'text': 'twitter', 'indices': [99, 107]}, {'text': 'art', 'indices': [108, 112]}, {'text': 'live', 'indices': [113, 118]}, {'text': '100daysofcode', 'indices': [119, 133]}]",2021-05-14 18:20:58,842
559,1393270049952059392,CDW Tech Talk Series Join the Live Experience #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [47, 58]}, {'text': 'youtube', 'indices': [59, 67]}, {'text': 'bitcoin', 'indices': [68, 76]}, {'text': 'music', 'indices': [77, 83]}, {'text': 'twitter', 'indices': [84, 92]}, {'text': 'art', 'indices': [93, 97]}, {'text': 'live', 'indices': [98, 103]}]",2021-05-14 18:20:40,8829
560,1393269994134310913,From Niche Mainstream The Evolution the Multicloud #technology #business #cybersecurity #google #amazon #blockcha,"[{'text': 'technology', 'indices': [77, 88]}, {'text': 'business', 'indices': [89, 98]}, {'text': 'cybersecurity', 'indices': [99, 113]}, {'text': 'google', 'indices': [114, 121]}, {'text': 'amazon', 'indices': [122, 129]}]",2021-05-14 18:20:26,994
561,1393269869223845889,#Google balloons travel the stratosphere deliver #internet people remote areas,"[{'text': 'Google', 'indices': [21, 28]}, {'text': 'internet', 'indices': [78, 87]}]",2021-05-14 18:19:57,1614
562,1393269847824474113,Dear WOMEN Please Security Conscious study published the Journal General Psychology contended that #Googl,[],2021-05-14 18:19:52,841
563,1393269846876565507,From Niche Mainstream The Evolution the Multicloud #technology #business #cybersecurity #google #amazon #blockcha,"[{'text': 'technology', 'indices': [77, 88]}, {'text': 'business', 'indices': [89, 98]}, {'text': 'cybersecurity', 'indices': [99, 113]}, {'text': 'google', 'indices': [114, 121]}, {'text': 'amazon', 'indices': [122, 129]}]",2021-05-14 18:19:51,842
564,1393269762386538503,From Niche Mainstream The Evolution the Multicloud #technology #business #cybersecurity #google #amazon #blockcha,"[{'text': 'technology', 'indices': [77, 88]}, {'text': 'business', 'indices': [89, 98]}, {'text': 'cybersecurity', 'indices': [99, 113]}, {'text': 'google', 'indices': [114, 121]}, {'text': 'amazon', 'indices': [122, 129]}]",2021-05-14 18:19:31,1806
565,1393269740211032065,From Niche Mainstream The Evolution the Multicloud #technology #business #cybersecurity #google #amazon,"[{'text': 'technology', 'indices': [62, 73]}, {'text': 'business', 'indices': [74, 83]}, {'text': 'cybersecurity', 'indices': [84, 98]}, {'text': 'google', 'indices': [99, 106]}, {'text': 'amazon', 'indices': [107, 114]}]",2021-05-14 18:19:26,8829
566,1393269656736043008,Samsung might use Google Fuchsia for future Galaxy devices #Samsung #Google #FuchsiaOS,"[{'text': 'Samsung', 'indices': [64, 72]}, {'text': 'Google', 'indices': [73, 80]}, {'text': 'FuchsiaOS', 'indices': [81, 91]}]",2021-05-14 18:19:06,1325
567,1393269540742565889,Scholarships for underrepresented leaders journalism via #digitalmarketing #Google #SEO,"[{'text': 'digitalmarketing', 'indices': [107, 124]}, {'text': 'Google', 'indices': [125, 132]}, {'text': 'SEO', 'indices': [133, 137]}]",2021-05-14 18:18:38,6493
568,1393269189113257986,Google announces several updates that will help provide site owners and advertisers with relevant data when cookies,[],2021-05-14 18:17:15,2794
569,1393269116488855558,#Google now shows partial tables snippets search results For example IntegerScaler compatibility table when,"[{'text': 'Google', 'indices': [0, 7]}]",2021-05-14 18:16:57,12
570,1393269109882818562,The news comes after five months internal turmoil sparked #Google firing both leaders its ethics divisio,"[{'text': 'Google', 'indices': [84, 91]}]",2021-05-14 18:16:56,2011
571,1393268989598609409,Google announces several updates that will help provide site owners and advertisers with relevant data when cookies,[],2021-05-14 18:16:27,4278
572,1393268794148147201,Whiskey River The Water #Google,"[{'text': 'Google', 'indices': [30, 37]}]",2021-05-14 18:15:40,46
573,1393268739248885769,#google #googlebusiness Will they find your business when they search your category,"[{'text': 'google', 'indices': [0, 7]}, {'text': 'googlebusiness', 'indices': [8, 23]}]",2021-05-14 18:15:27,604
574,1393268737604734984,Whiskey River The Water #Google,"[{'text': 'Google', 'indices': [30, 37]}]",2021-05-14 18:15:27,46
575,1393268736656818178,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:15:27,651
576,1393268714510819329,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:15:21,1510
577,1393268660463038465,#Google balloons travel the stratosphere deliver #internet people remote areas,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'internet', 'indices': [57, 66]}]",2021-05-14 18:15:08,11269
578,1393268657929736200,May connect with developers from around the world for discussions gain hands learning with #Google exp,"[{'text': 'Google', 'indices': [104, 111]}]",2021-05-14 18:15:08,6803
579,1393268654775488512,Grow your small business without website Google business #googlemybusiness #google #digitalmarketing,"[{'text': 'googlemybusiness', 'indices': [66, 83]}, {'text': 'google', 'indices': [84, 91]}, {'text': 'digitalmarketing', 'indices': [92, 109]}]",2021-05-14 18:15:07,41
580,1393268450169081857,Well after the gardener cut through the internet cable now have the internet back and running,[],2021-05-14 18:14:18,25
581,1393268301464211457,That why always hope for the best This was time had visited this place then got some clicks otherwise was,[],2021-05-14 18:13:43,3850
582,1393268198829658116,Seems history keep repeating Same like #Kashmir even #Palestine medical staff are attacked amp ambulances are stopped,"[{'text': 'Kashmir', 'indices': [59, 67]}, {'text': 'Palestine', 'indices': [76, 86]}]",2021-05-14 18:13:18,3671
583,1393268137764691968,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google #blockchain,"[{'text': 'technology', 'indices': [89, 100]}, {'text': 'business', 'indices': [101, 110]}, {'text': 'mobile', 'indices': [111, 118]}, {'text': 'google', 'indices': [119, 126]}, {'text': 'blockchain', 'indices': [127, 138]}]",2021-05-14 18:13:04,3831
584,1393268114956029956,Watch Royal Marines fly over the sea onto military ship using jetsuit #technology #business #mobile #google,"[{'text': 'technology', 'indices': [74, 85]}, {'text': 'business', 'indices': [86, 95]}, {'text': 'mobile', 'indices': [96, 103]}, {'text': 'google', 'indices': [104, 111]}]",2021-05-14 18:12:58,8829
585,1393267977865240576,Never use #Google,"[{'text': 'Google', 'indices': [10, 17]}]",2021-05-14 18:12:26,364
586,1393267912560058369,Dear WOMEN Please Security Conscious study published the Journal General Psychology contended that #Googl,[],2021-05-14 18:12:10,192
587,1393267899930865664,new book The Tyranny #BigTech recommended reading The Senator has persuasively warned about what,"[{'text': 'BigTech', 'indices': [57, 65]}]",2021-05-14 18:12:07,478
588,1393267887050133507,Future proof your measurement with privacy safe solutions via #digitalmarketing #Google #SEO,"[{'text': 'digitalmarketing', 'indices': [109, 126]}, {'text': 'Google', 'indices': [127, 134]}, {'text': 'SEO', 'indices': [135, 139]}]",2021-05-14 18:12:04,6493
589,1393267843039326208,Can Give California Edge the Fight Against Wildfires #technology #business #infosec #google #blockchain,"[{'text': 'technology', 'indices': [62, 73]}, {'text': 'business', 'indices': [74, 83]}, {'text': 'infosec', 'indices': [84, 92]}, {'text': 'google', 'indices': [93, 100]}, {'text': 'blockchain', 'indices': [101, 112]}]",2021-05-14 18:11:54,8829
590,1393267696876154882,iGo Driving School Wallasey #Google,"[{'text': 'Google', 'indices': [31, 38]}]",2021-05-14 18:11:19,114
591,1393267675233619969,Overhead Door Company Sacramento Inc #Google,"[{'text': 'Google', 'indices': [45, 52]}]",2021-05-14 18:11:14,379
592,1393267632669745155,Google Pixel leak shows off distinctive new design #Tech #android #google #Pixel,"[{'text': 'Tech', 'indices': [77, 82]}, {'text': 'android', 'indices': [83, 91]}, {'text': 'google', 'indices': [92, 99]}, {'text': 'Pixel6', 'indices': [100, 107]}]",2021-05-14 18:11:03,8275
593,1393267557877133312,Outfit for You #Google,"[{'text': 'Google', 'indices': [21, 28]}]",2021-05-14 18:10:46,339
594,1393267489853870081,#Google rolls out privacy update new #ML features for Google Analytics the company said the new capabilities,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'ML', 'indices': [38, 41]}]",2021-05-14 18:10:29,112
595,1393267404806004740,Dear WOMEN Please Security Conscious study published the Journal General Psychology contended that #Googl,[],2021-05-14 18:10:09,2313
596,1393267365870252033,#Google #Chrome for #Android the warpath with dropdowns,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'Chrome', 'indices': [8, 15]}, {'text': 'Android', 'indices': [20, 28]}]",2021-05-14 18:10:00,8602
